ts,lap_count,lap_time,valid,infeasible_count,mean_abs_n,max_abs_n,p95_abs_n,max_ay_usage,mean_ay_usage,max_abs_slip_f,max_abs_slip_r,u_steer_rate_rms,omega_oscillation_hz,solve_p50_ms,solve_p99_ms,vx_mean,vx_max,applied_diff_json,state
1777363281.596,175,5.3084,1,0,0.1842,0.4364,0.4124,0.000,0.000,0.0000,0.0000,0.3161,0.00,0.00,0.00,1.480,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363286.900,176,5.2987,1,0,0.1859,0.4391,0.4141,0.000,0.000,0.0000,0.0000,0.3215,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363292.193,177,5.2885,1,0,0.1882,0.4402,0.4151,0.000,0.000,0.0000,0.0000,0.3201,0.00,0.00,0.00,1.487,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363297.496,178,5.3094,1,0,0.1852,0.4382,0.4125,0.000,0.000,0.0000,0.0000,0.3085,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363302.783,179,5.2877,1,0,0.1865,0.4388,0.4136,0.000,0.000,0.0000,0.0000,0.3217,0.00,0.00,0.00,1.486,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363308.079,180,5.2884,1,0,0.1862,0.4391,0.4145,0.000,0.000,0.0000,0.0000,0.3194,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363313.408,181,5.3287,1,0,0.1843,0.4388,0.4126,0.000,0.000,0.0000,0.0000,1.1504,0.00,0.00,0.00,1.468,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363318.679,182,5.2695,1,0,0.1864,0.4391,0.4144,0.000,0.000,0.0000,0.0000,0.4177,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363323.959,183,5.2774,1,0,0.1850,0.4386,0.4132,0.000,0.000,0.0000,0.0000,0.3211,0.00,0.00,0.00,1.491,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363329.295,184,5.3286,1,0,0.1869,0.4398,0.4150,0.000,0.000,0.0000,0.0000,0.4298,0.00,0.00,0.00,1.476,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363334.583,185,5.2887,1,0,0.1886,0.4403,0.4160,0.000,0.000,0.0000,0.0000,0.4218,0.00,0.00,0.00,1.481,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363339.876,186,5.2886,1,0,0.1865,0.4398,0.4148,0.000,0.000,0.0000,0.0000,0.3212,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363345.162,187,5.2886,1,0,0.1852,0.4381,0.4151,0.000,0.000,0.0000,0.0000,0.3069,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363350.473,188,5.3086,1,0,0.1852,0.4390,0.4142,0.000,0.000,0.0000,0.0000,1.1604,0.00,0.00,0.00,1.473,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363355.740,189,5.2685,1,0,0.1865,0.4401,0.4145,0.000,0.000,0.0000,0.0000,0.3183,0.00,0.00,0.00,1.492,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363361.063,190,5.3185,1,0,0.1861,0.4371,0.4116,0.000,0.000,0.0000,0.0000,0.3313,0.00,0.00,0.00,1.478,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363366.339,191,5.2786,1,0,0.1853,0.4395,0.4141,0.000,0.000,0.0000,0.0000,0.3212,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363371.660,192,5.3282,1,0,0.1857,0.4406,0.4142,0.000,0.000,0.0000,0.0000,1.1517,0.00,0.00,0.00,1.470,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363376.945,193,5.2684,1,0,0.1859,0.4367,0.4141,0.000,0.000,0.0000,0.0000,0.3142,0.00,0.00,0.00,1.491,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363382.238,194,5.2987,1,0,0.1845,0.4366,0.4108,0.000,0.000,0.0000,0.0000,0.5192,0.00,0.00,0.00,1.479,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363387.519,195,5.2787,1,0,0.1870,0.4392,0.4132,0.000,0.000,0.0000,0.0000,0.3224,0.00,0.00,0.00,1.492,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363392.824,196,5.2984,1,0,0.1864,0.4406,0.4158,0.000,0.000,0.0000,0.0000,0.3279,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363398.161,197,5.3393,1,0,0.1861,0.4395,0.4137,0.000,0.000,0.0000,0.0000,1.1498,0.00,0.00,0.00,1.470,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363403.413,198,5.2473,1,0,0.1858,0.4396,0.4141,0.000,0.000,0.0000,0.0000,0.3091,0.00,0.00,0.00,1.491,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363408.724,199,5.3082,1,0,0.1870,0.4414,0.4177,0.000,0.000,0.0000,0.0000,0.3061,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363414.016,200,5.2887,1,0,0.1857,0.4373,0.4130,0.000,0.000,0.0000,0.0000,0.3305,0.00,0.00,0.00,1.484,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363419.284,201,5.2684,1,0,0.1862,0.4400,0.4171,0.000,0.000,0.0000,0.0000,0.4363,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363424.610,202,5.3195,1,0,0.1883,0.4398,0.4138,0.000,0.000,0.0000,0.0000,0.3346,0.00,0.00,0.00,1.475,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363429.900,203,5.2981,1,0,0.1850,0.4352,0.4106,0.000,0.000,0.0000,0.0000,0.3282,0.00,0.00,0.00,1.483,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363435.161,204,5.2577,1,0,0.1868,0.4400,0.4143,0.000,0.000,0.0000,0.0000,0.3082,0.00,0.00,0.00,1.491,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363440.486,205,5.3185,1,0,0.1870,0.4398,0.4143,0.000,0.000,0.0000,0.0000,0.3294,0.00,0.00,0.00,1.475,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363445.799,206,5.3086,1,0,0.1881,0.4405,0.4144,0.000,0.000,0.0000,0.0000,0.3313,0.00,0.00,0.00,1.481,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363451.149,207,5.3585,1,0,0.1958,0.4377,0.4126,0.000,0.000,0.0000,0.0000,0.3119,0.00,0.00,0.00,1.477,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363456.463,208,5.3087,1,0,0.1878,0.4420,0.4189,0.000,0.000,0.0000,0.0000,0.3087,0.00,0.00,0.00,1.486,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363461.750,209,5.2886,1,0,0.1842,0.4350,0.4104,0.000,0.000,0.0000,0.0000,0.3285,0.00,0.00,0.00,1.483,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363467.041,210,5.2797,1,0,0.1844,0.4372,0.4111,0.000,0.000,0.0000,0.0000,0.3121,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363472.306,211,5.2775,1,0,0.1853,0.4394,0.4161,0.000,0.000,0.0000,0.0000,0.3106,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363477.634,212,5.3186,1,0,0.1913,0.4374,0.4139,0.000,0.000,0.0000,0.0000,0.4192,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363482.941,213,5.3007,1,0,0.1859,0.4401,0.4139,0.000,0.000,0.0000,0.0000,0.3168,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363488.211,214,5.2768,1,0,0.1845,0.4360,0.4116,0.000,0.000,0.0000,0.0000,0.3191,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363493.530,215,5.3183,1,0,0.1845,0.4376,0.4125,0.000,0.000,0.0000,0.0000,0.4106,0.00,0.00,0.00,1.473,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363498.800,216,5.2688,1,0,0.1869,0.4406,0.4161,0.000,0.000,0.0000,0.0000,0.3127,0.00,0.00,0.00,1.492,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363504.120,217,5.3082,1,0,0.1862,0.4392,0.4136,0.000,0.000,0.0000,0.0000,0.5456,0.00,0.00,0.00,1.475,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363509.401,218,5.2784,1,0,0.1845,0.4375,0.4143,0.000,0.000,0.0000,0.0000,0.3065,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363514.662,219,5.2694,1,0,0.1839,0.4368,0.4140,0.000,0.000,0.0000,0.0000,0.3089,0.00,0.00,0.00,1.483,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363520.001,220,5.3376,1,0,0.1940,0.4404,0.4143,0.000,0.000,0.0000,0.0000,0.4647,0.00,0.00,0.00,1.475,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363525.337,221,5.3295,1,0,0.1859,0.4409,0.4167,0.000,0.000,0.0000,0.0000,1.0564,0.00,0.00,0.00,1.469,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363530.592,222,5.2574,1,0,0.1858,0.4390,0.4168,0.000,0.000,0.0000,0.0000,0.3069,0.00,0.00,0.00,1.497,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363535.889,223,5.2985,1,0,0.1868,0.4405,0.4169,0.000,0.000,0.0000,0.0000,0.3060,0.00,0.00,0.00,1.487,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363541.220,224,5.3204,1,0,0.1859,0.4410,0.4152,0.000,0.000,0.0000,0.0000,0.4169,0.00,0.00,0.00,1.475,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363546.486,225,5.2668,1,0,0.1863,0.4371,0.4134,0.000,0.000,0.0000,0.0000,0.3153,0.00,0.00,0.00,1.490,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363551.780,226,5.3004,1,0,0.1848,0.4370,0.4114,0.000,0.000,0.0000,0.0000,0.5167,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363557.055,227,5.2667,1,0,0.1855,0.4381,0.4140,0.000,0.000,0.0000,0.0000,0.3138,0.00,0.00,0.00,1.490,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363562.343,228,5.2883,1,0,0.1851,0.4393,0.4135,0.000,0.000,0.0000,0.0000,0.3188,0.00,0.00,0.00,1.486,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363567.636,229,5.2883,1,0,0.1870,0.4423,0.4179,0.000,0.000,0.0000,0.0000,0.5218,0.00,0.00,0.00,1.486,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363572.929,230,5.2885,1,0,0.1851,0.4388,0.4159,0.000,0.000,0.0000,0.0000,0.3170,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363578.240,231,5.3085,1,0,0.1861,0.4379,0.4129,0.000,0.000,0.0000,0.0000,0.3236,0.00,0.00,0.00,1.485,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363583.541,232,5.3083,1,0,0.1838,0.4385,0.4122,0.000,0.000,0.0000,0.0000,0.3305,0.00,0.00,0.00,1.480,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363588.815,233,5.2695,1,0,0.1854,0.4378,0.4118,0.000,0.000,0.0000,0.0000,0.3082,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363594.100,234,5.2776,1,0,0.1858,0.4383,0.4142,0.000,0.000,0.0000,0.0000,0.3214,0.00,0.00,0.00,1.484,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363599.419,235,5.3186,1,0,0.1889,0.4386,0.4139,0.000,0.000,0.0000,0.0000,0.5480,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363604.738,236,5.2986,1,0,0.1841,0.4375,0.4144,0.000,0.000,0.0000,0.0000,0.7093,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363610.019,237,5.2985,1,0,0.1855,0.4372,0.4142,0.000,0.000,0.0000,0.0000,0.3100,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363615.295,238,5.2793,1,0,0.1857,0.4364,0.4142,0.000,0.000,0.0000,0.0000,0.3068,0.00,0.00,0.00,1.496,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363620.561,239,5.2676,1,0,0.1853,0.4389,0.4144,0.000,0.000,0.0000,0.0000,0.3133,0.00,0.00,0.00,1.491,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363625.849,240,5.2886,1,0,0.1850,0.4373,0.4144,0.000,0.000,0.0000,0.0000,0.3164,0.00,0.00,0.00,1.485,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363631.155,241,5.2984,1,0,0.1865,0.4415,0.4167,0.000,0.000,0.0000,0.0000,0.4294,0.00,0.00,0.00,1.480,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363636.521,242,5.3689,1,0,0.1968,0.4392,0.4142,0.000,0.000,0.0000,0.0000,0.7054,0.00,0.00,0.00,1.467,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363641.797,243,5.2685,1,0,0.1860,0.4405,0.4161,0.000,0.000,0.0000,0.0000,0.3224,0.00,0.00,0.00,1.497,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363647.098,244,5.2995,1,0,0.1853,0.4353,0.4103,0.000,0.000,0.0000,0.0000,0.4294,0.00,0.00,0.00,1.477,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363652.382,245,5.2876,1,0,0.1873,0.4395,0.4158,0.000,0.000,0.0000,0.0000,0.3135,0.00,0.00,0.00,1.485,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363657.665,246,5.2787,1,0,0.1859,0.4388,0.4141,0.000,0.000,0.0000,0.0000,0.3205,0.00,0.00,0.00,1.490,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363662.980,247,5.3084,1,0,0.1871,0.4414,0.4173,0.000,0.000,0.0000,0.0000,0.5351,0.00,0.00,0.00,1.481,3.176,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363668.263,248,5.2872,1,0,0.1837,0.4378,0.4126,0.000,0.000,0.0000,0.0000,0.3189,0.00,0.00,0.00,1.485,3.178,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363673.563,249,5.2910,1,0,0.1840,0.4354,0.4115,0.000,0.000,0.0000,0.0000,0.5327,0.00,0.00,0.00,1.484,3.175,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
1777363678.896,250,5.2987,1,0,0.1850,0.4384,0.4128,0.000,0.000,0.0000,0.0000,0.5174,0.00,0.00,0.00,1.479,3.177,"{""w_dpsi"":{""old"":30.0,""new"":30,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":true}}",ACTIVE
